czone,year,y,x,z,wei,clus,t2,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,Lsh_manuf,Lsh_sicgroup_1,Lsh_sicgroup_2,Lsh_sicgroup_3,Lsh_sicgroup_4,Lsh_sicgroup_5,Lsh_sicgroup_6,Lsh_sicgroup_7,Lsh_sicgroup_8,Lsh_sicgroup_9,Lsh_sicgroup_10,cz_prode_share1991,cz_cap_va1991,cz_log_avg_wage1991,cz_ind_ci_1990,cz_ind_htsh1_1990,Lshare_manuf_t2,ind_share1,ind_share2,ind_share3,ind_share4,ind_share5,ind_share6,ind_share7,ind_share8,ind_share9,ind_share10,ind_share11,ind_share12,ind_share13,ind_share14,ind_share15,ind_share16,ind_share17,ind_share18,ind_share19,ind_share20,ind_share21,ind_share22,ind_share23,ind_share24,ind_share25,ind_share26,ind_share27,ind_share28,ind_share29,ind_share30,ind_share31,ind_share32,ind_share33,ind_share34,ind_share35,ind_share36,ind_share37,ind_share38,ind_share39,ind_share40,ind_share41,ind_share42,ind_share43,ind_share44,ind_share45,ind_share46,ind_share47,ind_share48,ind_share49,ind_share50,ind_share51,ind_share52,ind_share53,ind_share54,ind_share55,ind_share56,ind_share57,ind_share58,ind_share59,ind_share60,ind_share61,ind_share62,ind_share63,ind_share64,ind_share65,ind_share66,ind_share67,ind_share68,ind_share69,ind_share70,ind_share71,ind_share72,ind_share73,ind_share74,ind_share75,ind_share76,ind_share77,ind_share78,ind_share79,ind_share80,ind_share81,ind_share82,ind_share83,ind_share84,ind_share85,ind_share86,ind_share87,ind_share88,ind_share89,ind_share90,ind_share91,ind_share92,ind_share93,ind_share94,ind_share95,ind_share96,ind_share97,ind_share98,ind_share99,ind_share100,ind_share101,ind_share102,ind_share103,ind_share104,ind_share105,ind_share106,ind_share107,ind_share108,ind_share109,ind_share110,ind_share111,ind_share112,ind_share113,ind_share114,ind_share115,ind_share116,ind_share117,ind_share118,ind_share119,ind_share120,ind_share121,ind_share122,ind_share123,ind_share124,ind_share125,ind_share126,ind_share127,ind_share128,ind_share129,ind_share130,ind_share131,ind_share132,ind_share133,ind_share134,ind_share135,ind_share136,ind_share137,ind_share138,ind_share139,ind_share140,ind_share141,ind_share142,ind_share143,ind_share144,ind_share145,ind_share146,ind_share147,ind_share148,ind_share149,ind_share150,ind_share151,ind_share152,ind_share153,ind_share154,ind_share155,ind_share156,ind_share157,ind_share158,ind_share159,ind_share160,ind_share161,ind_share162,ind_share163,ind_share164,ind_share165,ind_share166,ind_share167,ind_share168,ind_share169,ind_share170,ind_share171,ind_share172,ind_share173,ind_share174,ind_share175,ind_share176,ind_share177,ind_share178,ind_share179,ind_share180,ind_share181,ind_share182,ind_share183,ind_share184,ind_share185,ind_share186,ind_share187,ind_share188,ind_share189,ind_share190,ind_share191,ind_share192,ind_share193,ind_share194,ind_share195,ind_share196,ind_share197,ind_share198,ind_share199,ind_share200,ind_share201,ind_share202,ind_share203,ind_share204,ind_share205,ind_share206,ind_share207,ind_share208,ind_share209,ind_share210,ind_share211,ind_share212,ind_share213,ind_share214,ind_share215,ind_share216,ind_share217,ind_share218,ind_share219,ind_share220,ind_share221,ind_share222,ind_share223,ind_share224,ind_share225,ind_share226,ind_share227,ind_share228,ind_share229,ind_share230,ind_share231,ind_share232,ind_share233,ind_share234,ind_share235,ind_share236,ind_share237,ind_share238,ind_share239,ind_share240,ind_share241,ind_share242,ind_share243,ind_share244,ind_share245,ind_share246,ind_share247,ind_share248,ind_share249,ind_share250,ind_share251,ind_share252,ind_share253,ind_share254,ind_share255,ind_share256,ind_share257,ind_share258,ind_share259,ind_share260,ind_share261,ind_share262,ind_share263,ind_share264,ind_share265,ind_share266,ind_share267,ind_share268,ind_share269,ind_share270,ind_share271,ind_share272,ind_share273,ind_share274,ind_share275,ind_share276,ind_share277,ind_share278,ind_share279,ind_share280,ind_share281,ind_share282,ind_share283,ind_share284,ind_share285,ind_share286,ind_share287,ind_share288,ind_share289,ind_share290,ind_share291,ind_share292,ind_share293,ind_share294,ind_share295,ind_share296,ind_share297,ind_share298,ind_share299,ind_share300,ind_share301,ind_share302,ind_share303,ind_share304,ind_share305,ind_share306,ind_share307,ind_share308,ind_share309,ind_share310,ind_share311,ind_share312,ind_share313,ind_share314,ind_share315,ind_share316,ind_share317,ind_share318,ind_share319,ind_share320,ind_share321,ind_share322,ind_share323,ind_share324,ind_share325,ind_share326,ind_share327,ind_share328,ind_share329,ind_share330,ind_share331,ind_share332,ind_share333,ind_share334,ind_share335,ind_share336,ind_share337,ind_share338,ind_share339,ind_share340,ind_share341,ind_share342,ind_share343,ind_share344,ind_share345,ind_share346,ind_share347,ind_share348,ind_share349,ind_share350,ind_share351,ind_share352,ind_share353,ind_share354,ind_share355,ind_share356,ind_share357,ind_share358,ind_share359,ind_share360,ind_share361,ind_share362,ind_share363,ind_share364,ind_share365,ind_share366,ind_share367,ind_share368,ind_share369,ind_share370,ind_share371,ind_share372,ind_share373,ind_share374,ind_share375,ind_share376,ind_share377,ind_share378,ind_share379,ind_share380,ind_share381,ind_share382,ind_share383,ind_share384,ind_share385,ind_share386,ind_share387,ind_share388,ind_share389,ind_share390,ind_share391,ind_share392,ind_share393,ind_share394,ind_share395,ind_share396,ind_share397
100,1990,-3.8059785,5.293786561940588,2.278827888679293,.0021135223,47,0,0,0,0,0,1,0,0,0,.39787474,33.884003,1.0654762,57.659035,31.322742,-.17480724,.4708835906084374,.0206253298965748,.057556762418244,.0391542694160307,.0467034293324105,.1089997769186084,.0215851577627859,.0530127391375572,.102041814301927,.0117153753908497,.0094889360334491,.326162171916593,.5638156767492717,1.553574317283562,3.063731877799938,4.786538398286893,0,.0047565419,0,0,.00020375925,.00098439038,.00046590282,.0018858194,0,.00023483521,0,.00016277634,0,.00092379638,0,0,0,0,0,.00014358039,.0027843262,0,.00021755477,.00002579904,0,.000067886511,0,0,0,0,0,0,0,0,0,.0039094575,0,0,0,.0005866022,0,0,.001077494,0,0,0,.0021948076,.004264337,.0055395896,0,.00098439038,.00090969383,.002551768,0,0,0,.0008996129,0,.0023670343,0,0,0,0,0,.002176546,.0023799173,0,.012768797,.00015418186,.0014784783,.0010314089,.0030139182,.0023831336,.011645054,0,0,.00094805536,0,.0012071437,0,0,0,0,0,0,0,0,.00021812542,.00025554834,0,.0002592082,.001144764,.0035650253,0,.0053641512,.00025875831,0,0,.00047724193,.0050066682,0,.00057608495,0,0,.000059332986,.000020815824,0,.0002817247,.0038970376,0,0,0,.018243456,0,.0073213535,.000082676255,.0024513532,.00043447426,0,0,0,.0013335103,.00071324105,0,0,0,.000091526454,.000084364772,.0040484644,.000084029372,.023233203,.00019558072,.0042161415,.0019094581,0,.00034697642,.00015707579,0,7.7521263e-06,0,.0036923401,.0067933765,0,.061182491,.0055956421,0,.0041293907,0,0,0,0,0,0,0,0,.00021123033,.019188793,.000045106375,.00014444361,.000064586602,0,.0077306302,.00019001418,0,0,0,.000023979142,0,0,0,0,0,0,.00021917745,.0036229684,.00042037084,.00011778791,.00011071796,.00012682547,.00014642409,.000036604732,.0022226784,0,0,0,0,0,0,0,0,0,0,.00038002836,.0077567715,0,0,0,.0010444552,.0019637751,0,0,0,0,0,0,6.7264915e-07,.000017640246,.00078553456,.0010204703,.00071936141,8.1224835e-06,.0010204844,8.1224835e-06,0,0,0,0,0,.0002161921,.0020697999,0,0,.0024508801,0,0,0,.00098439038,0,0,.0010588779,.00098439038,.002410569,.00021906976,0,.0040467433,.00021917744,0,.0042433292,0,.00013148399,0,0,9.6720332e-06,.001186475,.00085242081,.005384428,.00078762783,0,0,0,.0016166928,.0004293602,.0027192736,0,.005753329,8.6300452e-06,0,.010843238,.00012738939,.000067707049,.000064423301,.00062240055,.000011708749,.0025601771,.0011490745,0,0,0,0,4.0860746e-06,.00098471018,0,0,8.2893412e-06,.0021228727,.00025522246,0,0,2.2208717e-07,.00032758634,.0021885897,0,0,.000054680477,0,.00018621114,.00018709099,0,0,0,0,1.1895905e-06,.0046718419,.0019823411,.0012239697,.00021349314,6.4560095e-07,3.6905917e-07,7.5134795e-07,.00058206666,.0062484569,.0011877547,.0034090558,0,0,0,0,8.9419182e-06,0,.000072981755,.00025384765,.000024577703,0,.0018405702,.0010178005,0,.0022424033,0,.000076095166,0,0,0,0,.0025999136,.002269299,.0052454146,0,0,0,0,.00048298575,.020576857,8.3128916e-06,.024165714,.0012331712,.0001897693,1.5277386e-06,.000037063921,0,0,0,.0015294068,0,.00012651194,0,0,0,.00033991397,.00030458771,.00047684237,.00061059749,.0088096708,0,0,.00005804286,.00048298575,.0011857358,8.8240649e-06,0,0,0,0,.000082676248,0,0,.0030063104,.000025845176,.0083184959,.000054680477,0,0,.000062545427,.000033644363,.000042304084,0,8.8236702e-06,0,0,0,0,0,0,0,.000054789431,0,.0010588779,0,.0023353102,0,0,.000015349098,0,0,0,.00098635186,.0001890476,0,.0048492099
100,2000,-4.6216717,6.619860793431542,8.968400095348805,.0020668886,47,1,0,0,0,0,1,0,0,0,.29703432,42.118324,1.7894421,60.514069,31.796432,-.6689049,.397874753335671,.0195779622916916,.0433919034794599,.0283491625680767,.0395903048702166,.0890456690203791,.0268224040946734,.0434078528288637,.0807540624382455,.0216875654150499,.0052478663290145,.2760719128057119,.4486209938716215,1.311506211243511,2.24161799007382,3.97197685081818,.39787474,.0020202312,8.9847235e-06,0,.00018490139,0,0,.0031875004,0,.00032623886,0,0,0,.00048105788,1.3199044e-06,3.7619077e-07,1.0657476e-06,7.2717523e-07,1.1679840e-06,.000069766946,.0042312355,0,.00022949853,0,0,0,0,0,0,0,0,0,0,0,0,.0011932747,0,0,0,.0045717261,0,0,.00090948935,0,0,0,.0021593997,.0038124903,.0039984328,0,0,.00063939008,.0028963441,.00048898521,0,.00022384647,8.8960860e-06,0,.0031563258,0,.00045444886,0,.00018045038,0,0,0,9.2092478e-06,.0047152187,.0031726651,.0030580692,0,.00081158825,.0068124202,.0016973007,0,0,.0060557239,0,.00037375689,0,0,9.2092478e-06,0,0,0,0,.00020533636,.00044482705,8.3752375e-06,0,.00060741213,.0016604183,.0023337393,.00010257719,.0031266853,.000039842758,0,0,.00032048323,.00084098009,0,0,0,.00085893675,.0005262458,.000027287031,.0041256789,.00037140519,3.5625141e-07,3.8501471e-06,.000076646065,1.6570204e-06,.013324961,0,.0055384487,.00017949307,.0015203834,.00025322344,0,.0001538629,.0002936016,.00017314468,0,0,.0001388355,.00025322344,.00017822947,.0041028489,.0039079343,.000083621846,.013701786,.000017189723,.0068372735,.0013973684,0,.00080004631,.000059789414,0,.0001217435,0,.0048640654,.019903569,0,.027277986,.0044015939,0,.0041094804,0,0,.000084963627,0,0,0,0,0,0,.019903569,0,.00044513031,0,0,.0073737954,.00007929674,0,.00040479147,.000049220376,8.4595849e-06,8.8251691e-06,7.6966116e-06,1.4837688e-06,.000093906157,0,0,.00018788766,.0017886756,0,.0038185406,0,0,0,0,.0052721649,.00007929674,0,0,0,0,0,0,0,0,0,.00007929674,.0062121102,0,0,.00019278361,0,.001265577,0,.00085166056,0,0,0,0,0,9.8262090e-06,.0012881167,.001007451,.00091300474,0,.00088013214,.000038689195,.00048167701,0,.00081687974,.00085166056,.00085166056,0,.0036307499,0,0,.0014576492,0,0,0,.0001546812,0,0,.0022292978,.0021593997,.0021292269,.0034872419,0,.002136878,.00018788766,0,.0034227816,0,.0046382723,0,0,9.0110289e-06,.0030651917,.000088053785,.00057617133,.00034576477,.000075387921,.006677812,.00022059705,.00045078972,.00073275005,.0020899449,0,.00051886559,.0010910247,0,0,8.2606484e-06,5.2953174e-06,.00010717311,.00010175275,.00093365624,1.6651039e-06,.00067461905,0,0,.00048571065,0,7.6812339e-06,.0010684173,0,0,.0010796222,.0022722213,.00015712995,0,0,0,.00025428936,.002297078,0,9.1316842e-06,0,0,.00041387338,.000064894382,.000064894382,0,0,.00023011683,.000034737328,.0039547742,.000034737328,.00086248852,0,0,0,0,.00022202432,.000042295134,0,0,0,0,0,0,.0094956318,.0021815829,.000035577094,.00035590932,.0018049334,0,.0027329775,.0020962374,0,.001395741,0,0,0,0,0,0,.0021432699,.0048479601,.004013916,0,0,0,0,.00037839756,.019670334,0,0,.00018747056,0,0,0,0,.000041552346,0,0,0,.0010943908,0,0,0,.000043649739,0,0,.00057469215,.0089355642,.00093738531,0,0,.00018747059,0,.0000425412,.00021365839,0,.010796254,0,0,0,0,0,0,.0013117063,.010369397,0,8.8020843e-06,0,0,0,.0021028407,0,.00088566809,0,0,0,0,0,8.7531828e-07,1.4990903e-07,1.4666041e-07,8.7875314e-06,.00015733292,.000070252361,2.4002864e-07,1.6029178e-07,.000083530271,.000073420779,5.5062509e-07,2.3531956e-07,.00075902638,.00044333041,1.7388116e-07,.0036496536
200,1990,-.68144798,3.030479312059789,2.797735047462282,.00073169981,47,0,0,0,0,0,1,0,0,0,.42233002,31.591215,.96523958,57.389729,29.615757,-.13212615,.5041466394422969,.028926904196851,.0610290009353776,.1716991493431124,.0237960814229154,.0840637133296696,.0330634329293389,.0238439938548254,.0622276912645248,.0084047574782744,.0070919146874076,.3947823063112992,.4698085799518594,1.574271452520406,1.953812130394908,4.070508161588805,0,.0016261048,.0035987352,0,0,0,0,0,.015584159,0,0,0,0,.00076469616,0,0,0,0,0,.0013717095,.0035987357,0,0,0,0,0,0,0,0,.000679516,0,0,0,0,0,.0017032481,0,0,0,0,0,0,0,0,0,0,0,0,.018398508,0,0,.0098551949,0,0,0,0,0,0,0,0,0,0,.00078776706,0,0,0,0,.0040900875,0,0,.0041321032,0,0,0,0,0,0,0,0,0,0,.00075167045,0,.00034976224,0,0,.0044166865,0,0,0,.000093355717,.0021674572,.014802678,.00037588735,.000029408055,.0057122465,0,0,.00031156786,.00046550937,0,.0044166865,.00072082772,.000034539607,.000088682151,.00022063416,0,.00070946576,.0091182347,0,0,0,.13243197,0,.0017187216,0,.0050088763,.0036314288,0,0,0,0,0,.000035044617,0,0,0,.0056929681,.0049154893,0,0,0,.0027935526,0,0,0,0,0,.000032139018,0,.00084660843,0,0,0,.079553537,0,0,0,0,0,0,0,0,0,0,0,.0036314288,0,0,0,0,0,0,0,0,0,0,0,0,0,.0036314288,0,0,.0036314288,.002505064,.0018470171,.00051753421,.00048647038,.0005572433,.00064335531,.00016083315,.0097722402,0,0,0,0,0,0,0,.0074278819,.0074561443,.0033631944,0,0,0,0,.003071219,0,0,0,0,0,0,0,0,.003071219,.00017059868,.0004422339,.00061283261,.0014772052,0,0,.00046550937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00084660837,.00078776706,.0020971876,0,0,.000026272268,0,.00020947921,0,0,0,0,.00020947921,.000032484055,.00079622428,.000032484055,0,0,0,0,.0080966726,0,0,0,0,0,0,0,.0085507752,0,.0019490807,0,.00020947921,0,0,0,0,0,0,0,0,.00095006806,0,0,0,.0016432405,0,.0043174853,.00071865931,0,0,0,0,0,.0019360471,0,0,.000020997799,0,0,0,0,0,8.3217919e-06,0,0,.0077410908,0,0,0,0,0,0,0,.0034719468,0,0,0,.00013103048,0,0,.00095006119,0,.0077042356,0,0,.00081339321,0,0,0,0,.0036314288,0,0,0,0,0,0,.000034779125,.027479917,0,0,0,0,0,0,0,0,.00046550937,0,0,0,0,0,0,0,0,0,0,.0079117157,0,0,0,0,0,0,0,0,0,0,.00049304182,0,0,0,0,0,0,0,0,0,0,0,0,0,.00020947921,0,0,0,0,0,.000027643837,0,0,0,.00020936785,0,0,0,0,0,0,0,.00002656413,.00005312826,0,.0067752106
200,2000,-6.9736114,10.26074553050664,4.481700808141181,.00081541436,47,1,0,0,0,0,1,0,0,0,.30815619,34.165863,3.4851565,59.977715,31.869707,-.38259682,.4223300124349301,.0297897825821565,.0351277153313276,.1365343273719191,.0309225642340607,.0496675462945753,.0356566160407965,.0245383696692443,.0447844821592298,.0171767334386459,.0181318753129744,.3277463648597951,.3998144517279059,1.334822442339075,1.715888054608961,3.08133841328879,.42233002,.0011898263,.0020014676,0,0,0,0,0,.010123892,.000030640997,0,0,0,0,0,0,0,0,0,.00040690324,.0047520823,0,0,0,0,0,0,0,0,.00046287448,0,0,0,.000030640997,0,.010736817,0,0,0,0,.000030640997,0,.000023997351,0,0,0,0,.010948919,0,0,0,.0082314359,0,0,0,.000023997352,0,0,.00010480326,0,0,0,.00044502481,0,0,0,0,0,0,0,0,0,.0024623196,0,0,0,0,0,0,0,0,0,.00047831677,0,0,0,.0039161695,0,.0055860961,0,.000033648939,.0024020001,.011229931,.0001107742,.0027588024,.004304958,0,0,.00061955478,.00074827933,0,.0078233108,.0011100833,.00011213344,0,.0012791816,0,0,.016703343,.0010671614,0,0,.086231165,0,.001038124,0,.0032547319,.0024146198,0,0,0,.0022761433,0,0,.0022761433,0,0,.010809996,.0028597973,.00020764121,.000018335184,.000033467866,.0047139525,0,0,.0010196117,0,1.6078565e-07,.000022077842,2.7742698e-07,.00071486097,2.0210521e-06,.00046327498,2.8691781e-07,.047249336,.000024413892,4.6534874e-06,5.3397633e-07,4.7001200e-07,1.0067328e-06,6.9747534e-07,2.9929294e-07,2.0524267e-06,.000023509567,9.1489810e-08,7.7276036e-07,.0010414021,2.3849833e-07,5.9234242e-07,5.5305367e-07,7.1464967e-07,3.9822865e-07,3.7666729e-07,5.6687472e-08,.00011241718,0,0,0,0,0,.0035647978,0,0,.0035647978,.0043015527,0,.000094046518,0,0,0,0,.016387327,.000033110937,0,.00010076176,0,0,0,0,0,.0027636497,.000033110937,0,0,0,0,.0036601359,0,0,0,0,0,0,0,0,.0018159399,.00036685658,.00021086507,.00049764942,.0010878445,0,0,.00010480324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000021754855,0,.00050059555,.00044502481,.00097886112,0,0,.00016555469,0,0,0,0,0,.0002254337,.000026053654,.00075839629,0,0,0,0,0,.002193117,.014362352,0,.00002447141,0,0,0,0,0,0,0,.002276778,.000016556287,.0025434203,0,0,0,0,0,0,0,0,.0012142455,0,0,0,0,.012590283,.00059255696,.0011512807,0,0,0,0,0,.0012142455,.00056656689,0,.000028068594,0,0,0,0,0,0,0,0,.0028242688,0,0,0,0,0,0,0,.0028242688,0,0,0,0,0,0,.0017913522,0,.0032886036,.000032683314,0,0,0,0,0,0,0,0,0,0,0,0,.0054573123,0,.0047131139,0,0,.0022984941,0,0,0,0,0,.00098819775,0,0,.00066858111,0,0,0,0,.00017669561,.000069199028,.000010667348,.014329026,.00046930776,0,0,0,0,.002276778,0,0,0,0,.000021754857,0,0,.000021754859,0,0,0,0,0,0,.00002447141,0,0,.000027696391,.00010076177,0,0,0,.0021889796,0,0,0,0,.000016555468,.000027696391,.000016555468,0,0,0,0,0,0,.0051972917,.00049666408,0,.012377112
301,1990,-2.1658003,2.062596458446522,.7209088182964578,.00026079992,47,0,0,0,0,0,1,0,0,0,.33025658,26.137537,.75283122,46.720547,28.812309,-.42793658,.2092994447230012,.0155493493075483,.0825529288267717,.0573773163414444,.0017387712359778,0,.0118294209169107,0,.0123770773425349,.027774868067354,.0000997126844595,.1647705420509737,.1494218836014625,.6194704234658275,.7686836548054998,.9901942291180603,0,.0036419267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000099712692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01180771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.002444081,0,0,0,0,0,0,0,0,0,0,0,0,0,.012732749,.00061210932,0,.011807708,0,0,0,0,0,.043148573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0010767747,.0065219882,0,0,0,.0011469173,0,0,0,.005906566,0,.005906566,.00010538816,0,0,0,0,0,0,0,0,0,.036713116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001661339,0,0,0,.000077432276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0010617082,.00029749062,.00027963441,.00032031632,.00036981548,.000092450609,.0056111445,.011807708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00065588928,0,.0031409715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00069689046,0,0,.0052951043,0,0,.0055884793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000096549898,0,0,.00070005329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0004758393,.00060931308,.013344858,0,0,0,0,0,0,0,0,0,0,0,0,.013344858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000099712684,0,0
301,2000,-3.778178,6.197857953641289,4.07175155415765,.00024038898,47,1,0,0,0,0,1,0,0,0,.29442856,26.319662,.94736379,46.088905,28.553957,-.8701328,.3302565742746992,.0162295511909178,.1143975050435984,.137082857072528,.0031672848272137,.0018798811361194,.0070156859364943,.01412208750844,.0271631959330989,.0044792719968427,.004719253629446,.2687673976759015,.2153896599347718,.9682089979905868,1.521979539291351,1.778197285122587,.33025658,.011550951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00010570735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.004572893,0,0,0,0,0,0,0,0,0,0,0,.00010244436,.0092467219,0,.00079515646,.024474222,0,0,.0020956369,0,0,0,0,0,0,0,0,0,0,.026516749,0,.021954482,0,0,0,0,.0020628325,.024474222,0,0,0,0,0,0,0,0,0,0,0,0,.0007951564,0,0,0,.0020124642,.0027419545,0,0,0,.00069321267,0,0,0,0,0,.0080612376,.000080115446,0,0,0,0,0,0,0,0,0,.12349387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0023779212,0,0,0,.00078936358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0018798811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0039754678,0,0,0,.0018798811,0,0,0,0,0,0,0,0,0,0,0,0,0,.000091897222,.000091897222,0,0,0,0,0,0,0,0,0,.000091897215,0,.0027645265,0,0,0,0,0,0,0,0,0,0,0,0,.0039754678,0,0,0,0,0,0,0,0,0,0,.01014662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00028251749,.00011298871,.00080100645,.0017467946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0034406646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0042166784,5.2077767e-06,.000049765902,3.1407158e-06,0,0,0,0,.00020447916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.020779224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0047192536
302,1990,-2.8290875,1.078308622091367,1.452138019873811,.0025694722,47,0,0,0,0,0,1,0,0,0,.21304695,42.284462,1.9097531,60.616653,30.025017,.11003062,.3149598839894949,.0251061629651304,.0821029723615538,.0105461238790667,.012946729624673,.0712311067808784,.0179822513973704,.0528784807602278,.0192824190708052,.0178035413919133,.0050800957578758,.2231441589744776,.3127429151699914,1.021366802262207,1.356031833016658,2.548986278184941,0,.0075075696,.0010745067,0,0,0,.00017278583,.0016846701,0,.0002330611,0,.0004395408,0,.00079785602,0,0,0,0,.00049055612,.00084437372,.0049553229,0,5.0801254e-06,.000030002029,0,1.5852193e-06,0,0,0,0,0,0,0,0,0,.0041303411,0,0,.00078929216,.00068216713,.000014420716,0,.0012530315,0,0,0,0,7.3618262e-06,.00091149344,0,.00077982567,.0093598031,.00014469895,0,0,0,.00091837026,0,0,0,0,.00018044746,7.3618262e-06,.0084413597,.0020824696,.00010011186,0,.025377544,.0073835878,.00015984428,.00068819214,5.5499363e-06,.00050221256,.010419957,0,.00016636554,0,0,.00068845815,0,.00055499369,.00069919153,0,.000048601538,.000096849115,0,.002031791,.000070091177,.00044256408,.0095245829,.000021295697,.00027586805,.0014184756,0,.00018457384,.0004500458,.00065042754,0,5.5490736e-06,.00046121288,0,.001061108,.00020899219,0,.00049912068,.00045074846,.001027556,.000099983561,0,0,0,0,.0037311665,0,.0011293384,0,.00098840368,0,0,.00007146936,0,0,0,0,0,0,0,0,.0053346255,.00088393199,.000084791536,0,.0032116168,.00085523084,0,.000043293494,.00034402806,0,.000023438739,0,.063635699,.0042752209,0,0,0,0,0,.00054203352,.00039677837,.00013742771,8.9731848e-06,8.9731848e-06,0,7.9279944e-06,0,5.2580032e-07,.000013711727,0,.00019009374,.000049941664,0,.00091149344,0,0,.00019432495,.000085078107,.00063546363,.00011392294,0,7.7725751e-08,.00055490737,0,0,0,.0020617212,.0011277964,.00031600855,.00029704082,.00034025506,.00039283541,.000098205397,.0059823338,.00011098148,0,0,0,0,0,0,.000030155199,0,.000048424561,.00011973101,0,0,6.6615876e-06,.00020012572,.00078884739,.00037335412,0,0,0,0,0,0,.00086161098,.000042699063,.00022479623,.0015335392,.0014806641,.00038541964,0,.0007521034,0,0,.000097517972,0,0,.000063808067,.0057358029,.0013872684,0,.00018424477,0,.0072847209,0,.00006282275,0,.019196829,0,0,0,7.8300736e-06,.00095530221,.00010709094,0,0,0,.00031088357,.0045617269,.0016743524,0,0,.0046633142,.00006498467,.0025036191,.00030476044,.0002248135,.00084483117,.00032184628,0,0,6.3416546e-06,0,6.3416546e-06,0,.000041714084,0,0,0,0,.00022332168,0,0,.0022037176,0,0,.000078617857,0,.001102766,.00023484726,0,0,.00041835557,0,0,0,.000044888093,.000027745369,.00059678318,0,0,0,.000018810997,.000044052391,.000047518311,0,0,0,.00023187281,.0010404384,0,.0015027219,0,.0013872684,.00012167775,0,.00011098148,.00017613228,.000081198945,.00025682533,.000048821905,.00012513687,0,0,0,0,.00051854533,0,0,.00028873957,0,0,.0020935608,0,0,0,0,.00042612065,0,.000080643586,0,0,.00020990813,0,7.7156292e-06,.00036179455,0,0,0,0,.000056152894,5.5490736e-06,6.3906887e-06,.000048871545,7.5207076e-06,.000012223118,.00011676466,0,0,0,0,0,.00038429609,0,0,0,.000057097986,.0023719994,.0017579317,.0022510344,.011546103,0,0,0,0,0,.0019974413,.000048424561,0,0,0,.00020260623,0,0,.0012473951,.001046,0,.000089058682,0,0,.000011883006,0,.00078939478,0,.0012689526,8.1834414e-06,0,0,.000062012412,0,8.1834414e-06,.000072137962,0,0,0,.000077687037,.00011098148,0,0,.000022196295,0,0,.00054935832,0,.0018755869,0,.0023721477
